genus,species,region,locality,sex,date_origional,day,month_chr,month,year,date,date_chr,ecology,method,collector,collection,value
Leioproctus,Leioproctus imitatus,MB,"Wairau Valley town, 12km W",m,14-Jan-76,14,January,1,1976,14/01/1976,14/January/1976,"On k?nuka, Leptospermum ericoides",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus imitatus,MB,"Wairau Valley, 12km W",m,14-Jan-76,14,January,1,1976,14/01/1976,14/January/1976,"On k?nuka, Leptospermum ericoides",sweep,RP MacFarlane,BJD,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,16-Jan-76,16,January,1,1976,16/01/1976,16/January/1976,"On gooseberry? Fruit, Ribes grossularia",sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Blackberry flowers and leaves,sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Blackberry flowers and leaves,sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Blackberry flowers and leaves,sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Blackberry flowers and leaves,sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Islands, Wharekauri",m,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Blackberry flowers and leaves,sweep,RP MacFarlane,Ent A,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,,"Chatham Is, Wharekauri",f,20-Jan-76,20,January,1,1976,20/01/1976,20/January/1976,Swept on blackberry flowers and leaves,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,WI,Feilding,f,25-Jan-76,25,January,1,1976,25/01/1976,25/January/1976,Red hot poker,sweep,RP MacFarlane,Ent L,1
Hylaeus,Hylaeus relegatus,WI,Feilding,f,25-Jan-76,25,January,1,1976,25/01/1976,25/January/1976,Red hot poker,sweep,RP MacFarlane,Ent L,1
Lasioglossum,Lasioglossum sordidum,KA,The Gates Inland Rd,m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,Blackberry Rubus sp.,sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,The Gates Inland Rd,m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Silver poplar, Populus alba",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,The Gates Inland Rd,m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Silver poplar, Populus alba",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,The Gates Inland Rd,m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Silver poplar, Populus alba",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,The Gates Inland Rd,m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Silver poplar, Populus alba",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"Conway River, The Doone",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Agrostis tenuis",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"The Doone, Conway River",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Browntop",sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,KA,"The Doone, Conway River",m,17-Mar-76,17,March,3,1976,17/03/1976,17/March/1976,"Tussock, Browntop",sweep,RP MacFarlane,NA,1
Bombus,Bombus hortorum,MC,"Halswell, Kennedy's Bush",f,9-Oct-76,9,October,10,1976,9/10/1976,9/October/1976,On tree lucerne,sweep,RP MacFarlane,BJD,1
Bombus,Bombus hortorum,MC,Darfield,f,18-Nov-76,18,November,11,1976,18/11/1976,18/November/1976,,no_data,RP MacFarlane,BJD,1
Bombus,Bombus hortorum,MC,Darfield,m,18-Nov-76,18,November,11,1976,18/11/1976,18/November/1976,,no_data,RP MacFarlane,BJD,1
Lasioglossum,Lasioglossum sordidum,MC,Darfield,f,18-Nov-76,18,November,11,1976,18/11/1976,18/November/1976,,no_data,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Flowers, Hebe elliptica",sweep,RP MacFarlane,NA,1
Leioproctus,Leioproctus boltoni,,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus kanapuu,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus pango,WD,Abut Head,f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,On nest site in cliff,sweep,RP MacFarlane,Lincoln,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",m,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus vestitus,WD,"Abut Head, 1-3km E",f,6-Dec-76,6,December,12,1976,6/12/1976,6/December/1976,"Nest site on riverbed, mixed silt grass area",sweep,RP MacFarlane,BJD,1
Hylaeus,Hylaeus relegatus,MB,"Rapaura, Selmes Rd",m,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,,no_data,RP MacFarlane,BJD,1
Lasioglossum,Lasioglossum sordidum,MB,Dillons Pt,f,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,MB,Dillons Pt,m,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,MB,Dillons Pt,m,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,MB,Dillons Pt,m,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Lasioglossum,Lasioglossum sordidum,MB,Dillons Pt,m,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Leioproctus,Leioproctus fulvescens,MB,Dillons Point,f,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Leioproctus,Leioproctus fulvescens,MB,Dillons Point,f,21-Dec-76,21,December,12,1976,21/12/1976,21/December/1976,Cirsium arvense,sweep,RP MacFarlane,NA,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,m,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,m,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,m,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,m,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,m,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,f,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,f,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,f,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
Leioproctus,Leioproctus metallicus,KA,Conway Flats,f,22-Dec-76,22,December,12,1976,22/12/1976,22/December/1976,Excavated from beach foreshore nest site,sweep,RP MacFarlane,BJD,1
